| Type   |   Precision |   Recall |     F1 |   Reference |   Predicted |   Correct |
|--------|-------------|----------|--------|-------------|-------------|-----------|
| ALL    |       96.31 |    96.65 |  96.48 |        5678 |        5698 |      5488 |
| LOC    |       96.97 |    98.22 |  97.59 |        1630 |        1651 |      1601 |
| MISC   |       88.82 |    90.60 |  89.70 |         745 |         760 |       675 |
| ORG    |       96.45 |    95.32 |  95.88 |        1709 |        1689 |      1629 |
| PER    |       99.06 |    99.31 |  99.19 |        1594 |        1598 |      1583 |

|   Count | Error   | Type   | Tokens                                                                                                                                          |
|       1 | FP      | MISC   | Mediterranean                                                                                                                                   |
|       1 | FP      | ORG    | Budisuryana                                                                                                                                     |
|       1 | FP      | PER    | Hwang                                                                                                                                           |
|       1 | FP      | MISC   | BARBARIANS                                                                                                                                      |
|       1 | FP      | LOC    | the people of Ireland                                                                                                                           |
|       1 | FP      | PER    | Note                                                                                                                                            |
|       1 | FP      | LOC    | then-U.S.                                                                                                                                       |
|       1 | FP      | MISC   | they formally received Irish                                                                                                                    |
|       1 | FP      | ORG    | Church                                                                                                                                          |
|       1 | FP      | LOC    | team 1-0 in their group qualifier . The lanky former Leeds United defender did not make his England                                             |
|       1 | FP      | ORG    | Cincinnati                                                                                                                                      |
|       1 | FP      | LOC    | MANCHESTER UNITED                                                                                                                               |
|       1 | FP      | MISC   | WALLABY                                                                                                                                         |
|       1 | FP      | LOC    | a well-fancied England                                                                                                                          |
|       1 | FP      | ORG    | Asia Rubber Markets                                                                                                                             |
|       1 | FP      | LOC    | Germany                                                                                                                                         |
|       1 | FP      | LOC    | Canada                                                                                                                                          |
|       1 | FP      | ORG    | Real Madrid-Barcelona                                                                                                                           |
|       1 | FP      | ORG    | Newsnight                                                                                                                                       |
|       1 | FP      | LOC    | Babri                                                                                                                                           |
|       1 | FP      | LOC    | Glencoe Animal Hospital                                                                                                                         |
|       1 | FP      | ORG    | NYMEX Henry Hub                                                                                                                                 |
|       1 | FP      | ORG    | British Airways / American                                                                                                                      |
|       1 | FP      | LOC    | Britain                                                                                                                                         |
|       1 | FP      | MISC   | Indonesian                                                                                                                                      |
|       1 | FP      | LOC    | Iran                                                                                                                                            |
|       1 | FN      | ORG    | United States III                                                                                                                               |
|       1 | FN      | MISC   | WORLD WIDE WEB                                                                                                                                  |
|       1 | FN      | ORG    | NBA                                                                                                                                             |
|       1 | FN      | ORG    | Chilean Congress                                                                                                                                |
|       1 | FN      | ORG    | LPGA                                                                                                                                            |
|       1 | FN      | ORG    | Austria III                                                                                                                                     |
|       1 | FN      | MISC   | Myos Yang                                                                                                                                       |
|       1 | FN      | ORG    | United States I                                                                                                                                 |
|       1 | FN      | ORG    | PGA                                                                                                                                             |
|       1 | FN      | ORG    | Germany III                                                                                                                                     |
|       1 | FN      | LOC    | SEATTLE                                                                                                                                         |
|       1 | FN      | MISC   | Codos                                                                                                                                           |
|       1 | FN      | LOC    | Outagmie County                                                                                                                                 |
|       1 | FN      | MISC   | Babri                                                                                                                                           |
|       1 | FN      | MISC   | Mercedes                                                                                                                                        |
|       1 | FN      | MISC   | Tong Shun                                                                                                                                       |
|       1 | FN      | MISC   | European                                                                                                                                        |
|       1 | FN      | MISC   | ENGLISH F.A. CUP                                                                                                                                |
|       1 | FN      | MISC   | Irish                                                                                                                                           |
|       1 | FN      | MISC   | Belgian                                                                                                                                         |
|       1 | FN      | MISC   | Budisuryana                                                                                                                                     |
|       1 | FN      | MISC   | But                                                                                                                                             |
|       1 | FN      | ORG    | USA III                                                                                                                                         |
|       1 | FN      | ORG    | Catholic Church                                                                                                                                 |
|       1 | FN      | PER    | CHARLTON                                                                                                                                        |
|       1 | FN      | LOC    | Republic of Ireland                                                                                                                             |
|       1 | FN      | ORG    | German I                                                                                                                                        |
|       1 | FN      | MISC   | chow chows                                                                                                                                      |
|       1 | FN      | ORG    | American                                                                                                                                        |
|       1 | FN      | MISC   | Asia Rubber Markets                                                                                                                             |
|       1 | FN      | MISC   | TBN                                                                                                                                             |
|       1 | FN      | MISC   | Real Madrid-Barcelona                                                                                                                           |
|       1 | FN      | MISC   | IMC                                                                                                                                             |
|       1 | FN      | MISC   | Newsnight                                                                                                                                       |
|       1 | FN      | MISC   | Nazi                                                                                                                                            |
|       1 | FN      | ORG    | Indonesian Mines and Energy Ministry                                                                                                            |
|       1 | FN      | MISC   | Lula I                                                                                                                                          |
|       1 | FN      | MISC   | BRAZILIAN CHAMPIONSHIP                                                                                                                          |
|       1 | FN      | ORG    | I.D.E.A                                                                                                                                         |
|       1 | FN      | MISC   | Christian-Shi'ite                                                                                                                               |
|       1 | FN      | MISC   | King Ace                                                                                                                                        |
|       1 | FN      | ORG    | NCAA                                                                                                                                            |
|       1 | FN      | ORG    | Austria I                                                                                                                                       |
|       1 | FN      | MISC   | German                                                                                                                                          |
|       1 | FN      | LOC    | CAN                                                                                                                                             |
|       1 | FN      | ORG    | Czech Republic I                                                                                                                                |
|       1 | FN      | MISC   | Treasuries                                                                                                                                      |
|       1 | FN      | ORG    | Switzerland I                                                                                                                                   |
|       1 | FN      | MISC   | USDA                                                                                                                                            |
|       1 | FN      | PER    | Jack Charlton                                                                                                                                   |
|       1 | FN      | LOC    | Basque country                                                                                                                                  |
|       1 | FN      | LOC    | Yorkshire                                                                                                                                       |
|       1 | FN      | LOC    | Mediterranean                                                                                                                                   |
|       1 | FN      | ORG    | Britain I                                                                                                                                       |
|       1 | FN      | MISC   | Conservatives                                                                                                                                   |
|       1 | FN      | LOC    | Pontypridd                                                                                                                                      |
|       1 | FN      | LOC    | Henry Hub                                                                                                                                       |
|       1 | FN      | ORG    | British rugby union                                                                                                                             |
|       1 | FN      | ORG    | Italy I                                                                                                                                         |
|       1 | FN      | MISC   | Iran Sabr                                                                                                                                       |
|       1 | FN      | PER    | Dundee                                                                                                                                          |
|       1 | FN      | ORG    | John Lewis                                                                                                                                      |
|       1 | FN      | PER    | Rama                                                                                                                                            |
|       1 | FN      | ORG    | CEFTA                                                                                                                                           |
|       1 | FN      | MISC   | Sangthai Glory                                                                                                                                  |
|       1 | FN      | MISC   | 1995 World Cup                                                                                                                                  |
|       1 | FN      | PER    | Hwang Sun Hong                                                                                                                                  |
|       1 | FN      | LOC    | Uttar Pradesh                                                                                                                                   |
|       1 | FN      | MISC   | London-to-Boston                                                                                                                                |
|       1 | FN      | ORG    | Heineken                                                                                                                                        |
|       1 | FN      | LOC    | Leicester                                                                                                                                       |
|       1 | FN      | LOC    | Santiago Bernabeu stadium                                                                                                                       |
|       1 | FN      | ORG    | KCBT                                                                                                                                            |
|       1 | FN      | ORG    | Department of Transport                                                                                                                         |
|       1 | FN      | MISC   | Algoa Day                                                                                                                                       |
|       1 | FN      | LOC    | West                                                                                                                                            |
|       1 | FN      | LOC    | United Province                                                                                                                                 |
|       1 | FN      | MISC   | Super G                                                                                                                                         |
|       1 | FN      | ORG    | 1. FC Cologne                                                                                                                                   |
|       1 | FN      | ORG    | Zywiec                                                                                                                                          |
|       1 | FN      | ORG    | Trade and Industry                                                                                                                              |
|       1 | FN      | PER    | John Mills Jr                                                                                                                                   |
|       1 | FN      | MISC   | Lucky Emdldm                                                                                                                                    |
|       1 | FN      | LOC    | U.S.                                                                                                                                            |
|       1 | FN      | MISC   | Social Democrats                                                                                                                                |
|       1 | FN      | LOC    | Italia                                                                                                                                          |
|       1 | FN      | ORG    | BARBARIANS                                                                                                                                      |
|       1 | FN      | MISC   | world wide web                                                                                                                                  |
|       1 | FN      | ORG    | British Airways                                                                                                                                 |
|       1 | FN      | ORG    | CBOT                                                                                                                                            |
|       1 | FN      | LOC    | Cincinnati                                                                                                                                      |
|       1 | FN      | MISC   | Newmont-Santa Fe                                                                                                                                |
|       1 | FN      | MISC   | Conservative                                                                                                                                    |
|       1 | FN      | MISC   | Balkan                                                                                                                                          |
|       1 | FN      | ORG    | WALLABY                                                                                                                                         |
|       1 | FN      | ORG    | Canada I                                                                                                                                        |
|       1 | FN      | MISC   | English F.A. Challenge Cup                                                                                                                      |
|       1 | FN      | LOC    | Lantau Peak                                                                                                                                     |
|       1 | FN      | MISC   | Democratic Convention                                                                                                                           |
|       1 | FN      | MISC   | Seagramd ace                                                                                                                                    |
|       1 | FN      | LOC    | Indonesia                                                                                                                                       |
|       1 | FN      | MISC   | Full Light                                                                                                                                      |
|       1 | FN      | ORG    | GeePee                                                                                                                                          |
|       1 | FN      | MISC   | Algerian                                                                                                                                        |
|       1 | FN      | ORG    | MANCHESTER UNITED                                                                                                                               |
|       1 | FN      | PER    | Dick Spring                                                                                                                                     |
|       1 | FN      | ORG    | New South Wales Supreme Court                                                                                                                   |
|       1 | FN      | ORG    | 11th Circuit U.S. Court of Appeals                                                                                                              |
|       1 | FN      | MISC   | Mesipia                                                                                                                                         |
|       1 | FN      | ORG    | Foreign Affairs                                                                                                                                 |
|       1 | FN      | ORG    | Glencoe Animal Hospital                                                                                                                         |
|       1 | FN      | MISC   | Danila                                                                                                                                          |
|       1 | FN      | MISC   | Honda RV                                                                                                                                        |
|       1 | FN      | MISC   | cocker spaniels                                                                                                                                 |
|       1 | FN      | LOC    | National stadium                                                                                                                                |
|       1 | FN      | ORG    | Leeds United                                                                                                                                    |
|       1 | FN      | ORG    | The Humane Society of the United States                                                                                                         |
|       1 | FN      | MISC   | Dow ( Jones industrial average )                                                                                                                |
|       1 | FN      | ORG    | National Basketball Association                                                                                                                 |
|       1 | FN      | PER    | Bobby                                                                                                                                           |
|       1 | FN      | MISC   | 1993 World Cup                                                                                                                                  |
|       1 | FN      | ORG    | USG                                                                                                                                             |
|       1 | FN      | MISC   | velvet revolution                                                                                                                               |
|       1 | FN      | LOC    | HARTFORD                                                                                                                                        |
|       1 | FN      | MISC   | IRISHMAN                                                                                                                                        |
|       1 | FN      | MISC   | then-U.S.                                                                                                                                       |
