| Type   |   Precision |   Recall |     F1 |   Reference |   Predicted |   Correct |
|--------|-------------|----------|--------|-------------|-------------|-----------|
| ALL    |       95.27 |    95.94 |  95.61 |        2835 |        2855 |      2720 |
| LOC    |       95.94 |    98.14 |  97.03 |         914 |         935 |       897 |
| MISC   |       90.98 |    88.80 |  89.88 |         500 |         488 |       444 |
| ORG    |       93.86 |    95.19 |  94.52 |         707 |         717 |       673 |
| PER    |       98.74 |    98.88 |  98.81 |         714 |         715 |       706 |

|   Count | Error   | Type   | Tokens                                  |
|       1 | FP      | LOC    | Santa Fe                                |
|       1 | FP      | PER    | Russ Berrie                             |
|       1 | FP      | MISC   | Chapter                                 |
|       1 | FP      | LOC    | Patasse                                 |
|       1 | FP      | LOC    | Baya                                    |
|       1 | FP      | MISC   | Mutineers                               |
|       1 | FP      | PER    | Pope John Paul                          |
|       1 | FP      | MISC   | Dow                                     |
|       1 | FP      | MISC   | Jones                                   |
|       1 | FP      | ORG    | ADRs                                    |
|       1 | FP      | MISC   | Chilean                                 |
|       1 | FP      | ORG    | Congress                                |
|       1 | FP      | MISC   | Sakakibara                              |
|       1 | FP      | PER    | Mr Yen                                  |
|       1 | FP      | MISC   | Christian-Shi'ite Moslem                |
|       1 | FP      | ORG    | County Circuit Court                    |
|       1 | FP      | LOC    | Outagmie                                |
|       1 | FP      | ORG    | NYMEX Henry Hub                         |
|       1 | FP      | LOC    | Midcontinent                            |
|       1 | FP      | LOC    | Permian                                 |
|       1 | FP      | ORG    | Permian                                 |
|       1 | FP      | LOC    | West                                    |
|       1 | FP      | LOC    | East                                    |
|       1 | FP      | LOC    | Southwest                               |
|       1 | FP      | ORG    | Humane Society of the United States     |
|       1 | FP      | LOC    | Glencoe Animal Hospital                 |
|       1 | FP      | MISC   | German                                  |
|       1 | FP      | LOC    | Iowa-S Minn                             |
|       1 | FP      | MISC   | Basque                                  |
|       1 | FP      | MISC   | Fascist                                 |
|       1 | FP      | LOC    | Babri                                   |
|       1 | FP      | MISC   | Christmas                               |
|       1 | FP      | ORG    | Treasuries                              |
|       1 | FP      | MISC   | German Bunds                            |
|       1 | FP      | MISC   | Saharan                                 |
|       1 | FP      | ORG    | Arabian Light                           |
|       1 | FP      | ORG    | Blend                                   |
|       1 | FP      | ORG    | Isthmus                                 |
|       1 | FP      | ORG    | Minas                                   |
|       1 | FP      | ORG    | Tia Juana                               |
|       1 | FP      | ORG    | Bonny Light                             |
|       1 | FP      | ORG    | Exchequer                               |
|       1 | FP      | PER    | Arafat-Netanyahu                        |
|       1 | FP      | ORG    | NYMEX ACCESS                            |
|       1 | FP      | MISC   | Northeastern                            |
|       1 | FP      | MISC   | Algerian Moslem                         |
|       1 | FP      | LOC    | Viva Italia                             |
|       1 | FP      | ORG    | John Lewis UK                           |
|       1 | FP      | ORG    | Newsnight                               |
|       1 | FP      | MISC   | Pro-European Conservative               |
|       1 | FP      | ORG    | National and                            |
|       1 | FP      | ORG    | Nat , Lab                               |
|       1 | FP      | ORG    | Port Office                             |
|       1 | FP      | ORG    | Mines and Energy Ministry               |
|       1 | FP      | MISC   | Indonesian                              |
|       1 | FP      | ORG    | Business Policy                         |
|       1 | FP      | ORG    | wise                                    |
|       1 | FP      | MISC   | WORLD CUP SUPER G                       |
|       1 | FP      | MISC   | Super G                                 |
|       1 | FP      | MISC   | THIRD                                   |
|       1 | FP      | MISC   | LPGA Tours                              |
|       1 | FP      | MISC   | PGA                                     |
|       1 | FP      | LOC    | Italy                                   |
|       1 | FP      | LOC    | Canada                                  |
|       1 | FP      | LOC    | USA I                                   |
|       1 | FP      | ORG    | RUGBY UNION                             |
|       1 | FP      | LOC    | New South Wales                         |
|       1 | FP      | LOC    | Sunderland                              |
|       1 | FP      | LOC    | WALLABY                                 |
|       1 | FP      | LOC    | Tasmania                                |
|       1 | FP      | PER    | RW                                      |
|       1 | FP      | MISC   | NHL                                     |
|       1 | FP      | MISC   | National Hockey League                  |
|       1 | FP      | MISC   | International Boxing Federation         |
|       1 | FP      | LOC    | BALKAN                                  |
|       1 | FP      | LOC    | Balkan                                  |
|       1 | FP      | ORG    | Super Peasants                          |
|       1 | FP      | ORG    | The                                     |
|       1 | FP      | MISC   | European championship                   |
|       1 | FP      | MISC   | 1988                                    |
|       1 | FN      | PER    | Bitar                                   |
|       1 | FN      | MISC   | 1995 World Cup                          |
|       1 | FN      | LOC    | Yorkshire                               |
|       1 | FN      | MISC   | AUSTRALIAN                              |
|       1 | FN      | ORG    | Nebraska                                |
|       1 | FN      | LOC    | Santiago Bernabeu stadium               |
|       1 | FN      | MISC   | Real Madrid-Barcelona                   |
|       1 | FN      | MISC   | Mercedes                                |
|       1 | FN      | PER    | EYLES                                   |
|       1 | FN      | MISC   | velvet revolution                       |
|       1 | FN      | MISC   | Democratic Convention                   |
|       1 | FN      | MISC   | Social Democrats                        |
|       1 | FN      | MISC   | Jews                                    |
|       1 | FN      | MISC   | Polish                                  |
|       1 | FN      | MISC   | Nazi                                    |
|       1 | FN      | ORG    | CEFTA                                   |
|       1 | FN      | MISC   | Full Light                              |
|       1 | FN      | ORG    | Department of Transport                 |
|       1 | FN      | LOC    | London Heathrow                         |
|       1 | FN      | MISC   | London-to-Boston                        |
|       1 | FN      | LOC    | Mediterranean                           |
|       1 | FN      | LOC    | Genoa                                   |
|       1 | FN      | MISC   | Conservatives                           |
|       1 | FN      | LOC    | NYC                                     |
|       1 | FN      | ORG    | Santa Fe                                |
|       1 | FN      | ORG    | Russ Berrie                             |
|       1 | FN      | MISC   | Chapter Seven                           |
|       1 | FN      | PER    | Patasse                                 |
|       1 | FN      | MISC   | Baya                                    |
|       1 | FN      | PER    | John Paul                               |
|       1 | FN      | MISC   | Dow ( Jones industrial average )        |
|       1 | FN      | MISC   | ADRs                                    |
|       1 | FN      | ORG    | Chilean Congress                        |
|       1 | FN      | PER    | Sakakibara                              |
|       1 | FN      | PER    | Yen                                     |
|       1 | FN      | MISC   | Christian-Shi'ite                       |
|       1 | FN      | LOC    | Outagmie County                         |
|       1 | FN      | LOC    | Henry Hub                               |
|       1 | FN      | ORG    | The Humane Society of the United States |
|       1 | FN      | ORG    | Glencoe Animal Hospital                 |
|       1 | FN      | MISC   | cocker spaniels                         |
|       1 | FN      | MISC   | German shepherds                        |
|       1 | FN      | MISC   | chow chows                              |
|       1 | FN      | MISC   | Iowa-S Minn                             |
|       1 | FN      | LOC    | Basque country                          |
|       1 | FN      | MISC   | Babri                                   |
|       1 | FN      | MISC   | WORLD WIDE WEB                          |
|       1 | FN      | MISC   | world wide web                          |
|       1 | FN      | MISC   | BTPs                                    |
|       1 | FN      | MISC   | Treasuries                              |
|       1 | FN      | MISC   | Saharan Blend                           |
|       1 | FN      | MISC   | Minas                                   |
|       1 | FN      | MISC   | Tia Juana                               |
|       1 | FN      | MISC   | Isthmus                                 |
|       1 | FN      | MISC   | Bonny Light                             |
|       1 | FN      | MISC   | Arabian Light                           |
|       1 | FN      | MISC   | Arafat-Netanyahu                        |
|       1 | FN      | MISC   | NYMEX ACCESS                            |
|       1 | FN      | LOC    | N.M.                                    |
|       1 | FN      | MISC   | Algerian                                |
|       1 | FN      | LOC    | Italia                                  |
|       1 | FN      | ORG    | John Lewis                              |
|       1 | FN      | MISC   | Newsnight                               |
|       1 | FN      | MISC   | Conservative                            |
|       1 | FN      | MISC   | Pro-European                            |
|       1 | FN      | ORG    | Foreign Affairs                         |
|       1 | FN      | ORG    | National                                |
|       1 | FN      | ORG    | Nat                                     |
|       1 | FN      | ORG    | Lab                                     |
|       1 | FN      | ORG    | Indonesian Mines and Energy Ministry    |
|       1 | FN      | MISC   | then-U.S.                               |
|       1 | FN      | MISC   | WORLD CUP                               |
|       1 | FN      | ORG    | PGA                                     |
|       1 | FN      | ORG    | LPGA                                    |
|       1 | FN      | MISC   | Italy I                                 |
|       1 | FN      | ORG    | Canada I                                |
|       1 | FN      | ORG    | USA I                                   |
|       1 | FN      | ORG    | New South Wales                         |
|       1 | FN      | ORG    | Sunderland                              |
|       1 | FN      | ORG    | WALLABY                                 |
|       1 | FN      | ORG    | Tasmania                                |
|       1 | FN      | ORG    | NHL                                     |
|       1 | FN      | ORG    | National Hockey League                  |
|       1 | FN      | ORG    | International Boxing Federation         |
|       1 | FN      | MISC   | BALKAN                                  |
|       1 | FN      | MISC   | Balkan                                  |
|       1 | FN      | ORG    | The Super Peasants                      |
|       1 | FN      | MISC   | European                                |
|       1 | FN      | MISC   | 1966 World Cup                          |
