| Type   |   Precision |   Recall |     F1 |   Reference |   Predicted |   Correct |
|--------|-------------|----------|--------|-------------|-------------|-----------|
| ALL    |       92.87 |    94.53 |  93.69 |        5648 |        5749 |      5339 |
| LOC    |       94.65 |    94.36 |  94.51 |        1668 |        1663 |      1574 |
| MISC   |       80.05 |    86.89 |  83.33 |         702 |         762 |       610 |
| ORG    |       91.67 |    94.70 |  93.16 |        1661 |        1716 |      1573 |
| PER    |       98.38 |    97.84 |  98.11 |        1617 |        1608 |      1582 |

|   Count | Error   | Type   | Tokens                                    |
|       1 | FP      | ORG    | Nat , Lab                                 |
|       1 | FP      | LOC    | Australian Capital Territory              |
|       1 | FP      | ORG    | Labor                                     |
|       1 | FP      | ORG    | Canberra Bureau                           |
|       1 | FP      | ORG    | Thai Commerce Ministry                    |
|       1 | FP      | LOC    | Iran                                      |
|       1 | FP      | MISC   | Sabr                                      |
|       1 | FP      | ORG    | Sangthai Glory                            |
|       1 | FP      | ORG    | Myos Yang                                 |
|       1 | FP      | ORG    | Budisuryana                               |
|       1 | FP      | MISC   | Tong                                      |
|       1 | FP      | ORG    | Shun                                      |
|       1 | FP      | LOC    | Bangkok                                   |
|       1 | FP      | ORG    | Port Office                               |
|       1 | FP      | PER    | K.T. Arasu                                |
|       1 | FP      | ORG    | Mines and Energy Ministry                 |
|       1 | FP      | MISC   | Indonesian                                |
|       1 | FP      | ORG    | PT Panutan Duta                           |
|       1 | FP      | ORG    | Panutan                                   |
|       1 | FP      | ORG    | Business Policy                           |
|       1 | FP      | MISC   | Uruguay Round                             |
|       1 | FP      | ORG    | wise                                      |
|       1 | FP      | ORG    | Posts and Telecommunications              |
|       1 | FP      | MISC   | 1991 World Championships                  |
|       1 | FP      | MISC   | G                                         |
|       1 | FP      | PER    | ALPINE SKIING-GLADISHIVA                  |
|       1 | FP      | MISC   | WORLD CUP SUPER G                         |
|       1 | FP      | MISC   | Super G                                   |
|       1 | FP      | MISC   | THIRD                                     |
|       1 | FP      | MISC   | PGA                                       |
|       1 | FP      | MISC   | LPGA Tours                                |
|       1 | FP      | PER    | Ingeborg Helen Markein                    |
|       1 | FP      | LOC    | Austria)118                               |
|       1 | FP      | MISC   | Super G standings                         |
|       1 | FP      | LOC    | Germay                                    |
|       1 | FP      | MISC   | NORDIC                                    |
|       1 | FP      | PER    | ALPINE                                    |
|       1 | FP      | LOC    | USA I                                     |
|       1 | FP      | LOC    | Italy                                     |
|       1 | FP      | LOC    | Switzerland                               |
|       1 | FP      | LOC    | Germany                                   |
|       1 | FP      | LOC    | Czech Republic                            |
|       1 | FP      | LOC    | Britain                                   |
|       1 | FP      | MISC   | JUMPING-LEADING                           |
|       1 | FP      | LOC    | TEMBAU                                    |
|       1 | FP      | LOC    | DENPASAR                                  |
|       1 | FP      | MISC   | SKIING-OFFICIALS                          |
|       1 | FP      | MISC   | SCOTTISH                                  |
|       1 | FP      | MISC   | Scottish                                  |
|       1 | FP      | MISC   | BRITISH                                   |
|       1 | FP      | PER    | Windass                                   |
|       1 | FP      | LOC    | New South Wales                           |
|       1 | FP      | MISC   | Super 12                                  |
|       1 | FP      | ORG    | Oxford                                    |
|       1 | FP      | ORG    | Portsmouth                                |
|       1 | FP      | LOC    | Sunderland                                |
|       1 | FP      | LOC    | BARBARIANS                                |
|       1 | FP      | MISC   | Cup                                       |
|       1 | FP      | ORG    | Ironi Rishon                              |
|       1 | FP      | ORG    | ISLANDERS                                 |
|       1 | FP      | ORG    | DALLAS                                    |
|       1 | FP      | ORG    | St Louis                                  |
|       1 | FP      | ORG    | COLORADO                                  |
|       1 | FP      | ORG    | EDMONTON                                  |
|       1 | FP      | ORG    | Ottawa                                    |
|       1 | FP      | PER    | RW                                        |
|       1 | FP      | MISC   | National Hockey League                    |
|       1 | FP      | MISC   | International Boxing Federation           |
|       1 | FP      | ORG    | Super Peasants                            |
|       1 | FP      | ORG    | The                                       |
|       1 | FP      | MISC   | European championship                     |
|       1 | FP      | MISC   | 1988                                      |
|       1 | FN      | PER    | CHINA                                     |
|       1 | FN      | PER    | Bitar                                     |
|       1 | FN      | MISC   | 1995 World Cup                            |
|       1 | FN      | LOC    | Yorkshire                                 |
|       1 | FN      | PER    | CAMPESE                                   |
|       1 | FN      | LOC    | Twickenham                                |
|       1 | FN      | LOC    | Pontypridd                                |
|       1 | FN      | LOC    | Leicester                                 |
|       1 | FN      | ORG    | REUTER                                    |
|       1 | FN      | LOC    | Melbourne                                 |
|       1 | FN      | ORG    | NY RANGERS                                |
|       1 | FN      | LOC    | Indianapolis                              |
|       1 | FN      | ORG    | National Football League                  |
|       1 | FN      | MISC   | AMERICAN                                  |
|       1 | FN      | ORG    | PA                                        |
|       1 | FN      | MISC   | X-DENVER                                  |
|       1 | FN      | MISC   | Y-GREEN BAY                               |
|       1 | FN      | ORG    | NFL                                       |
|       1 | FN      | LOC    | Football                                  |
|       1 | FN      | MISC   | FOOTBALL-OHIO STATE                       |
|       1 | FN      | ORG    | Rotary Club                               |
|       1 | FN      | LOC    | Houston                                   |
|       1 | FN      | ORG    | Nebraska                                  |
|       1 | FN      | ORG    | 1. FC Cologne                             |
|       1 | FN      | PER    | Claude Makelele                           |
|       1 | FN      | LOC    | Freiburg                                  |
|       1 | FN      | LOC    | Karlsruhe                                 |
|       1 | FN      | ORG    | Salamanca                                 |
|       1 | FN      | PER    | laPena                                    |
|       1 | FN      | LOC    | Santiago Bernabeu stadium                 |
|       1 | FN      | MISC   | Real Madrid-Barcelona                     |
|       1 | FN      | MISC   | Mercedes                                  |
|       1 | FN      | PER    | EYLES                                     |
|       1 | FN      | MISC   | S.AFRICA                                  |
|       1 | FN      | PER    | DURBAN                                    |
|       1 | FN      | MISC   | Democratic Convention                     |
|       1 | FN      | MISC   | Social Democrats                          |
|       1 | FN      | MISC   | Polish                                    |
|       1 | FN      | MISC   | Jews                                      |
|       1 | FN      | MISC   | Nazi                                      |
|       1 | FN      | ORG    | CEFTA                                     |
|       1 | FN      | MISC   | Full Light                                |
|       1 | FN      | LOC    | UK                                        |
|       1 | FN      | ORG    | Department of Transport                   |
|       1 | FN      | LOC    | London Heathrow                           |
|       1 | FN      | MISC   | London-to-Boston                          |
|       1 | FN      | LOC    | CAN                                       |
|       1 | FN      | LOC    | Vancouver                                 |
|       1 | FN      | LOC    | Prince Rupert                             |
|       1 | FN      | MISC   | Danila                                    |
|       1 | FN      | MISC   | Thai Resource                             |
|       1 | FN      | MISC   | MEDITERRANEAN                             |
|       1 | FN      | MISC   | Lula I                                    |
|       1 | FN      | MISC   | Spetses                                   |
|       1 | FN      | MISC   | Mesipia                                   |
|       1 | FN      | MISC   | NYC                                       |
|       1 | FN      | LOC    | Santa Fe                                  |
|       1 | FN      | ORG    | Russ Berrie                               |
|       1 | FN      | PER    | Patasse                                   |
|       1 | FN      | MISC   | Baya                                      |
|       1 | FN      | PER    | John Paul                                 |
|       1 | FN      | MISC   | Turkish                                   |
|       1 | FN      | LOC    | Budapest                                  |
|       1 | FN      | MISC   | ADRs                                      |
|       1 | FN      | LOC    | Santander                                 |
|       1 | FN      | LOC    | Rosario                                   |
|       1 | FN      | LOC    | Quequen                                   |
|       1 | FN      | LOC    | Bahia Blanca                              |
|       1 | FN      | LOC    | Buenos Aires                              |
|       1 | FN      | PER    | SANTIAGO                                  |
|       1 | FN      | ORG    | Finance                                   |
|       1 | FN      | MISC   | Asia Rubber Markets meeting               |
|       1 | FN      | PER    | Note                                      |
|       1 | FN      | PER    | Sakakibara                                |
|       1 | FN      | ORG    | Haitham Haddadin                          |
|       1 | FN      | MISC   | Christian-Shi'ite                         |
|       1 | FN      | LOC    | HARTFORD                                  |
|       1 | FN      | PER    | John Mills                                |
|       1 | FN      | ORG    | U.S. Court of Appeals                     |
|       1 | FN      | LOC    | Outagmie County                           |
|       1 | FN      | LOC    | Henry Hub                                 |
|       1 | FN      | PER    | McGregor                                  |
|       1 | FN      | ORG    | CBOT                                      |
|       1 | FN      | LOC    | Minneapolis                               |
|       1 | FN      | LOC    | United States                             |
|       1 | FN      | ORG    | Glencoe Animal Hospital                   |
|       1 | FN      | MISC   | German shepherds                          |
|       1 | FN      | MISC   | cocker spaniels                           |
|       1 | FN      | LOC    | RAI                                       |
|       1 | FN      | LOC    | Europe                                    |
|       1 | FN      | MISC   | Lantau Peak                               |
|       1 | FN      | MISC   | Royal Clipper                             |
|       1 | FN      | MISC   | Treasuries                                |
|       1 | FN      | MISC   | Dubai                                     |
|       1 | FN      | MISC   | Saharan Blend                             |
|       1 | FN      | MISC   | Isthmus                                   |
|       1 | FN      | MISC   | Bonny Light                               |
|       1 | FN      | MISC   | Tia Juana                                 |
|       1 | FN      | MISC   | Arabian Light                             |
|       1 | FN      | MISC   | Minas                                     |
|       1 | FN      | ORG    | LOS ANGELES                               |
|       1 | FN      | MISC   | NYMEX ACCESS                              |
|       1 | FN      | LOC    | N.M.                                      |
|       1 | FN      | PER    | Consumer Project                          |
|       1 | FN      | MISC   | Network                                   |
|       1 | FN      | MISC   | Algerian                                  |
|       1 | FN      | LOC    | Let                                       |
|       1 | FN      | LOC    | Italia                                    |
|       1 | FN      | LOC    | Po                                        |
|       1 | FN      | ORG    | Wednesday                                 |
|       1 | FN      | MISC   | Muenchener                                |
|       1 | FN      | ORG    | Rueckversicherungs AG                     |
|       1 | FN      | PER    | John Lewis                                |
|       1 | FN      | MISC   | Newsnight                                 |
|       1 | FN      | MISC   | Pro-European                              |
|       1 | FN      | MISC   | Conservative                              |
|       1 | FN      | ORG    | Foreign Affairs                           |
|       1 | FN      | LOC    | NZ                                        |
|       1 | FN      | PER    | Nats                                      |
|       1 | FN      | PER    | Lab                                       |
|       1 | FN      | PER    | Nat                                       |
|       1 | FN      | MISC   | Australian Capital Territory              |
|       1 | FN      | LOC    | Canberra                                  |
|       1 | FN      | MISC   | Thai                                      |
|       1 | FN      | ORG    | Commerce Ministry                         |
|       1 | FN      | MISC   | Iran Sabr                                 |
|       1 | FN      | MISC   | Sangthai Glory                            |
|       1 | FN      | MISC   | Myos Yang                                 |
|       1 | FN      | MISC   | Budisuryana                               |
|       1 | FN      | MISC   | Tong Shun                                 |
|       1 | FN      | MISC   | Bangkok                                   |
|       1 | FN      | LOC    | K.T. Arasu                                |
|       1 | FN      | ORG    | Indonesian Mines and Energy Ministry      |
|       1 | FN      | PER    | Panutan                                   |
|       1 | FN      | PER    | PT Panutan Duta                           |
|       1 | FN      | MISC   | then-U.S.                                 |
|       1 | FN      | LOC    | Uruguay                                   |
|       1 | FN      | MISC   | World Championships                       |
|       1 | FN      | MISC   | WORLD CUP                                 |
|       1 | FN      | MISC   | SKIING-GLADISHIVA                         |
|       1 | FN      | ORG    | LPGA                                      |
|       1 | FN      | ORG    | PGA                                       |
|       1 | FN      | MISC   | 1993 World Cup                            |
|       1 | FN      | PER    | Ingeborg Helen                            |
|       1 | FN      | MISC   | Super G                                   |
|       1 | FN      | MISC   | BOBSLEIGH-SHIMER                          |
|       1 | FN      | ORG    | USA I                                     |
|       1 | FN      | MISC   | BOBSLEIGH-WORLD CUP                       |
|       1 | FN      | ORG    | United States III                         |
|       1 | FN      | ORG    | Italy I                                   |
|       1 | FN      | ORG    | German I                                  |
|       1 | FN      | ORG    | Switzerland I                             |
|       1 | FN      | ORG    | Germany III                               |
|       1 | FN      | ORG    | Czech Republic I                          |
|       1 | FN      | ORG    | Austria I                                 |
|       1 | FN      | ORG    | Britain I                                 |
|       1 | FN      | ORG    | United States I                           |
|       1 | FN      | ORG    | Austria III                               |
|       1 | FN      | LOC    | TEMBAU DENPASAR                           |
|       1 | FN      | MISC   | SCOTTISH PREMIER DIVISION                 |
|       1 | FN      | MISC   | Scottish premier                          |
|       1 | FN      | ORG    | New South Wales                           |
|       1 | FN      | LOC    | Oxford                                    |
|       1 | FN      | LOC    | Portsmouth                                |
|       1 | FN      | ORG    | Sunderland                                |
|       1 | FN      | ORG    | BARBARIANS                                |
|       1 | FN      | MISC   | Saturday'sWorld Cup                       |
|       1 | FN      | PER    | Pace                                      |
|       1 | FN      | ORG    | Ironi Rishon Lezion                       |
|       1 | FN      | LOC    | NY ISLANDERS                              |
|       1 | FN      | LOC    | DALLAS                                    |
|       1 | FN      | LOC    | COLORADO                                  |
|       1 | FN      | LOC    | St Louis                                  |
|       1 | FN      | LOC    | EDMONTON                                  |
|       1 | FN      | LOC    | Ottawa                                    |
|       1 | FN      | ORG    | National Hockey League                    |
|       1 | FN      | ORG    | International Boxing Federation           |
|       1 | FN      | ORG    | The Super Peasants                        |
|       1 | FN      | MISC   | European                                  |
|       1 | FN      | MISC   | 1966 World Cup                            |
