| Type   |   Precision |   Recall |     F1 |   Reference |   Predicted |   Correct |
|--------|-------------|----------|--------|-------------|-------------|-----------|
| ALL    |       94.46 |    95.88 |  95.17 |        3327 |        3377 |      3190 |
| LOC    |       96.00 |    94.84 |  95.42 |         834 |         824 |       791 |
| MISC   |       72.98 |    91.61 |  81.24 |         286 |         359 |       262 |
| ORG    |       95.52 |    94.43 |  94.97 |        1060 |        1048 |      1001 |
| PER    |       99.13 |    99.04 |  99.08 |        1147 |        1146 |      1136 |

|   Count | Error   | Type   | Tokens                          |
|       2 | FN      | ORG    | Victoria                        |
|       1 | FP      | LOC    | CHINA                           |
|       1 | FP      | ORG    | Bitar                           |
|       1 | FP      | ORG    | Yorkshire                       |
|       1 | FP      | LOC    | CAMPESE                         |
|       1 | FP      | ORG    | Twickenham                      |
|       1 | FP      | ORG    | Pontypridd                      |
|       1 | FP      | ORG    | Leicester                       |
|       1 | FP      | PER    | REUTER                          |
|       1 | FP      | MISC   | AUSTRALIAN TOUR                 |
|       1 | FP      | MISC   | Tour                            |
|       1 | FP      | LOC    | Melbourne Cricket Ground        |
|       1 | FP      | ORG    | Contractors                     |
|       1 | FP      | ORG    | RANGERS                         |
|       1 | FP      | MISC   | AFC                             |
|       1 | FP      | ORG    | Indianapolis                    |
|       1 | FP      | MISC   | NFC East                        |
|       1 | FP      | MISC   | National Football League        |
|       1 | FP      | MISC   | AMERICAN FOOTBALL CONFERENCE    |
|       1 | FP      | ORG    | X-DENVER                        |
|       1 | FP      | MISC   | NATIONAL FOOTBALL CONFERENCE    |
|       1 | FP      | ORG    | Y-GREEN BAY                     |
|       1 | FP      | MISC   | NFL                             |
|       1 | FP      | MISC   | National Football               |
|       1 | FP      | MISC   | AMERICAN FOOTBALL-OHIO          |
|       1 | FP      | LOC    | STATE                           |
|       1 | FP      | ORG    | Rotary Club of Houston          |
|       1 | FP      | LOC    | Nebraska                        |
|       1 | FP      | ORG    | FC Cologne                      |
|       1 | FP      | PER    | Makelele                        |
|       1 | FP      | PER    | Starbuck                        |
|       1 | FP      | ORG    | Freiburg                        |
|       1 | FP      | ORG    | Karlsruhe                       |
|       1 | FP      | LOC    | Salamanca                       |
|       1 | FP      | ORG    | William Hill                    |
|       1 | FP      | ORG    | Barcelona Real Madrid           |
|       1 | FP      | ORG    | Barcelona Barcelona             |
|       1 | FP      | ORG    | laPena                          |
|       1 | FP      | ORG    | Real Madrid-Barcelona           |
|       1 | FP      | LOC    | Santiago Bernabeu               |
|       1 | FP      | MISC   | UNCAPPED                        |
|       1 | FP      | MISC   | Fair Play                       |
|       1 | FP      | ORG    | Mercedes                        |
|       1 | FP      | MISC   | Czech                           |
|       1 | FP      | ORG    | Kinder                          |
|       1 | FP      | MISC   | 1991 World Championships        |
|       1 | FP      | MISC   | G                               |
|       1 | FP      | PER    | ALPINE SKIING-GLADISHIVA        |
|       1 | FP      | MISC   | WORLD CUP SUPER G               |
|       1 | FP      | MISC   | Super G                         |
|       1 | FP      | MISC   | THIRD                           |
|       1 | FP      | MISC   | PGA                             |
|       1 | FP      | MISC   | LPGA Tours                      |
|       1 | FP      | PER    | Ingeborg Helen Markein          |
|       1 | FP      | LOC    | Austria)118                     |
|       1 | FP      | MISC   | Super G standings               |
|       1 | FP      | LOC    | Germay                          |
|       1 | FP      | MISC   | NORDIC                          |
|       1 | FP      | PER    | ALPINE                          |
|       1 | FP      | LOC    | USA I                           |
|       1 | FP      | LOC    | Italy                           |
|       1 | FP      | MISC   | German                          |
|       1 | FP      | LOC    | Switzerland                     |
|       1 | FP      | LOC    | Germany                         |
|       1 | FP      | LOC    | Czech Republic                  |
|       1 | FP      | LOC    | Britain                         |
|       1 | FP      | MISC   | JUMPING-LEADING                 |
|       1 | FP      | LOC    | TEMBAU                          |
|       1 | FP      | LOC    | DENPASAR                        |
|       1 | FP      | MISC   | SKIING-OFFICIALS                |
|       1 | FP      | MISC   | SCOTTISH                        |
|       1 | FP      | MISC   | Scottish                        |
|       1 | FP      | MISC   | BRITISH                         |
|       1 | FP      | PER    | Windass                         |
|       1 | FP      | MISC   | Super 12                        |
|       1 | FP      | LOC    | New South Wales                 |
|       1 | FP      | ORG    | Oxford                          |
|       1 | FP      | ORG    | Portsmouth                      |
|       1 | FP      | LOC    | Sunderland                      |
|       1 | FP      | LOC    | BARBARIANS                      |
|       1 | FP      | MISC   | Cup                             |
|       1 | FP      | ORG    | Ironi Rishon                    |
|       1 | FP      | ORG    | ISLANDERS                       |
|       1 | FP      | ORG    | DALLAS                          |
|       1 | FP      | ORG    | COLORADO                        |
|       1 | FP      | ORG    | St Louis                        |
|       1 | FP      | ORG    | EDMONTON                        |
|       1 | FP      | ORG    | Ottawa                          |
|       1 | FP      | PER    | RW                              |
|       1 | FP      | MISC   | National Hockey League          |
|       1 | FP      | MISC   | International Boxing Federation |
|       1 | FP      | ORG    | The                             |
|       1 | FP      | ORG    | Super Peasants                  |
|       1 | FP      | MISC   | European championship           |
|       1 | FP      | MISC   | 1988                            |
|       1 | FN      | PER    | CHINA                           |
|       1 | FN      | PER    | Bitar                           |
|       1 | FN      | MISC   | 1995 World Cup                  |
|       1 | FN      | LOC    | Yorkshire                       |
|       1 | FN      | PER    | CAMPESE                         |
|       1 | FN      | LOC    | Twickenham                      |
|       1 | FN      | LOC    | Pontypridd                      |
|       1 | FN      | LOC    | Leicester                       |
|       1 | FN      | ORG    | REUTER                          |
|       1 | FN      | LOC    | Melbourne                       |
|       1 | FN      | ORG    | NY RANGERS                      |
|       1 | FN      | LOC    | Indianapolis                    |
|       1 | FN      | ORG    | National Football League        |
|       1 | FN      | MISC   | AMERICAN                        |
|       1 | FN      | ORG    | PA                              |
|       1 | FN      | MISC   | X-DENVER                        |
|       1 | FN      | MISC   | Y-GREEN BAY                     |
|       1 | FN      | ORG    | NFL                             |
|       1 | FN      | LOC    | Football                        |
|       1 | FN      | ORG    | National                        |
|       1 | FN      | LOC    | League                          |
|       1 | FN      | MISC   | FOOTBALL-OHIO STATE             |
|       1 | FN      | LOC    | Houston                         |
|       1 | FN      | ORG    | Rotary Club                     |
|       1 | FN      | ORG    | Nebraska                        |
|       1 | FN      | ORG    | 1. FC Cologne                   |
|       1 | FN      | PER    | Claude Makelele                 |
|       1 | FN      | LOC    | Freiburg                        |
|       1 | FN      | LOC    | Karlsruhe                       |
|       1 | FN      | ORG    | Salamanca                       |
|       1 | FN      | PER    | William Hill                    |
|       1 | FN      | PER    | laPena                          |
|       1 | FN      | MISC   | Real Madrid-Barcelona           |
|       1 | FN      | LOC    | Santiago Bernabeu stadium       |
|       1 | FN      | MISC   | Mercedes                        |
|       1 | FN      | LOC    | Czech                           |
|       1 | FN      | PER    | EYLES                           |
|       1 | FN      | MISC   | World Championships             |
|       1 | FN      | MISC   | SKIING-GLADISHIVA               |
|       1 | FN      | MISC   | WORLD CUP                       |
|       1 | FN      | ORG    | LPGA                            |
|       1 | FN      | ORG    | PGA                             |
|       1 | FN      | MISC   | 1993 World Cup                  |
|       1 | FN      | PER    | Ingeborg Helen                  |
|       1 | FN      | MISC   | Super G                         |
|       1 | FN      | MISC   | BOBSLEIGH-SHIMER                |
|       1 | FN      | ORG    | USA I                           |
|       1 | FN      | MISC   | BOBSLEIGH-WORLD CUP             |
|       1 | FN      | ORG    | United States III               |
|       1 | FN      | ORG    | Italy I                         |
|       1 | FN      | ORG    | German I                        |
|       1 | FN      | ORG    | Switzerland I                   |
|       1 | FN      | ORG    | Germany III                     |
|       1 | FN      | ORG    | Czech Republic I                |
|       1 | FN      | ORG    | Austria I                       |
|       1 | FN      | ORG    | Britain I                       |
|       1 | FN      | ORG    | United States I                 |
|       1 | FN      | ORG    | Austria III                     |
|       1 | FN      | LOC    | TEMBAU DENPASAR                 |
|       1 | FN      | MISC   | SCOTTISH PREMIER DIVISION       |
|       1 | FN      | MISC   | Scottish premier                |
|       1 | FN      | ORG    | New South Wales                 |
|       1 | FN      | LOC    | Oxford                          |
|       1 | FN      | LOC    | Portsmouth                      |
|       1 | FN      | ORG    | Sunderland                      |
|       1 | FN      | ORG    | BARBARIANS                      |
|       1 | FN      | MISC   | Saturday'sWorld Cup             |
|       1 | FN      | PER    | Pace                            |
|       1 | FN      | ORG    | Ironi Rishon Lezion             |
|       1 | FN      | LOC    | NY ISLANDERS                    |
|       1 | FN      | LOC    | DALLAS                          |
|       1 | FN      | LOC    | COLORADO                        |
|       1 | FN      | LOC    | St Louis                        |
|       1 | FN      | LOC    | EDMONTON                        |
|       1 | FN      | LOC    | Ottawa                          |
|       1 | FN      | ORG    | National Hockey League          |
|       1 | FN      | ORG    | International Boxing Federation |
|       1 | FN      | ORG    | The Super Peasants              |
|       1 | FN      | MISC   | European                        |
|       1 | FN      | MISC   | 1966 World Cup                  |
