| Type   |   Precision |   Recall |     F1 |   Reference |   Predicted |   Correct |
|--------|-------------|----------|--------|-------------|-------------|-----------|
| ALL    |       90.10 |    91.42 |  90.75 |         816 |         828 |       746 |
| LOC    |       93.13 |    95.09 |  94.10 |         285 |         291 |       271 |
| MISC   |       82.73 |    73.98 |  78.11 |         123 |         110 |        91 |
| ORG    |       88.69 |    95.39 |  91.92 |         304 |         327 |       290 |
| PER    |       94.00 |    90.38 |  92.16 |         104 |         100 |        94 |

|   Count | Error   | Type   | Tokens                               |
|       1 | FN      | MISC   | Jews                                 |
|       1 | FN      | MISC   | Nazi                                 |
|       1 | FN      | ORG    | CEFTA                                |
|       1 | FN      | MISC   | Full Light                           |
|       1 | FN      | LOC    | UK                                   |
|       1 | FN      | ORG    | Department of Transport              |
|       1 | FN      | LOC    | London Heathrow                      |
|       1 | FN      | MISC   | London-to-Boston                     |
|       1 | FN      | MISC   | NYC                                  |
|       1 | FN      | LOC    | Santa Fe                             |
|       1 | FN      | ORG    | Russ Berrie                          |
|       1 | FN      | LOC    | Budapest                             |
|       1 | FN      | MISC   | ADRs                                 |
|       1 | FN      | LOC    | Santander                            |
|       1 | FN      | PER    | SANTIAGO                             |
|       1 | FN      | ORG    | Finance                              |
|       1 | FN      | MISC   | Asia Rubber Markets meeting          |
|       1 | FN      | PER    | Note                                 |
|       1 | FN      | PER    | Sakakibara                           |
|       1 | FN      | LOC    | Henry Hub                            |
|       1 | FN      | LOC    | St. Louis                            |
|       1 | FN      | PER    | McGregor                             |
|       1 | FN      | LOC    | Iowa-S                               |
|       1 | FN      | LOC    | Minn                                 |
|       1 | FN      | LOC    | Europe                               |
|       1 | FN      | MISC   | Treasuries                           |
|       1 | FN      | MISC   | Minas                                |
|       1 | FN      | MISC   | Tia Juana                            |
|       1 | FN      | MISC   | Isthmus                              |
|       1 | FN      | MISC   | Saharan Blend                        |
|       1 | FN      | MISC   | Arabian Light                        |
|       1 | FN      | MISC   | Dubai                                |
|       1 | FN      | MISC   | Bonny Light                          |
|       1 | FN      | ORG    | LOS ANGELES                          |
|       1 | FN      | MISC   | NYMEX ACCESS                         |
|       1 | FN      | ORG    | Wednesday                            |
|       1 | FN      | MISC   | Muenchener                           |
|       1 | FN      | ORG    | Rueckversicherungs AG                |
|       1 | FN      | PER    | John Lewis                           |
|       1 | FN      | LOC    | K.T. Arasu                           |
|       1 | FN      | ORG    | Indonesian Mines and Energy Ministry |
|       1 | FN      | PER    | PT Panutan Duta                      |
|       1 | FN      | PER    | Panutan                              |
